protein_Id	description	nrPeptides	fasta.id	Protein.Group.2	IDcolumn	CON	REV	modelName	contrast	diff	std.error	avgAbd	statistic	df	p.value	conf.low	conf.high	sigma	FDR
Q5VW36	Focadhesin OS=Homo sapiens OX=9606 GN=FOCAD PE=1 SV=2	14	sp|Q5VW36|FOCAD_HUMAN	Q5VW36	Q5VW36	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.358207032490325	0.190403075998741	19.6837496101465	1.87280617040252	9.1429929367117	0.0933634661408985	-0.252235304772851	0.968649369753501	0.270493151662544	0.392285553390184
Q5VW38	Protein GPR107 OS=Homo sapiens OX=9606 GN=GPR107 PE=1 SV=1	4	sp|Q5VW38|GP107_HUMAN	Q5VW38	Q5VW38	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.415587290411815	0.340775339556549	19.9152710758485	-1.39305070506151	9.1429929367117	0.196543375640494	-1.36772267034879	0.536548089525159	0.421900782444472	0.397271989892051
Q5VWQ0	Lysine-specific demethylase 9 OS=Homo sapiens OX=9606 GN=RSBN1 PE=1 SV=2	2	sp|Q5VWQ0|RSBN1_HUMAN	Q5VWQ0	Q5VWQ0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.318600146220205	0.499262936641257	17.9372006901688	0.773148286695365	8.1429929367117	0.461286109548771	-0.921791827038098	1.55899211947851	0.539541401825124	0.582537479721605
Q5VWQ8	Disabled homolog 2-interacting protein OS=Homo sapiens OX=9606 GN=DAB2IP PE=1 SV=2	2	sp|Q5VWQ8|DAB2P_HUMAN	Q5VWQ8	Q5VWQ8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.383992486176002	0.290282904717772	17.9464533599787	-1.47157138200703	9.1429929367117	0.174699617748546	-1.21680024600709	0.448815273655084	0.369025511395051	0.393863368880457
Q5VWZ2	Lysophospholipase-like protein 1 OS=Homo sapiens OX=9606 GN=LYPLAL1 PE=1 SV=3	10	sp|Q5VWZ2|LYPL1_HUMAN	Q5VWZ2	Q5VWZ2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.10057843249392	0.0608771643964481	21.0540958454199	0.81514420619557	9.1429929367117	0.435708517317865	-0.293219822227349	0.494376687215189	0.174495975355068	0.561174752615191
Q5VY09	Immediate early response gene 5 protein OS=Homo sapiens OX=9606 GN=IER5 PE=1 SV=3	1	sp|Q5VY09|IER5_HUMAN	Q5VY09	Q5VY09	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.359749060330615	0.307067252032834	17.4722524724392	-1.31652207675472	9.1429929367117	0.220043571071454	-1.23186634160639	0.512368220945156	0.386443956507476	0.40700283142988
Q5VYK3	Proteasome adapter and scaffold protein ECM29 OS=Homo sapiens OX=9606 GN=ECPAS PE=1 SV=2	52	sp|Q5VYK3|ECM29_HUMAN	Q5VYK3	Q5VYK3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.397722478610715	0.189514402202466	20.5332903368812	2.08572949303365	9.1429929367117	0.0661638795444201	-0.21086852083482	1.00631347805625	0.269672805217816	0.392285553390184
Q5VYS8	Terminal uridylyltransferase 7 OS=Homo sapiens OX=9606 GN=TUT7 PE=1 SV=1	11	sp|Q5VYS8|TUT7_HUMAN	Q5VYS8	Q5VYS8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0058933499732645	0.12614250084348	18.9856888056003	0.038663062673675	9.1429929367117	0.969990097482233	-0.480591532326478	0.492378232273007	0.215566354128396	0.978476072534347
Q5VYV7	Protein SLX4IP OS=Homo sapiens OX=9606 GN=SLX4IP PE=1 SV=1	2	sp|Q5VYV7|SLX4I_HUMAN	Q5VYV7	Q5VYV7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.462268126842231	0.328584321193609	18.2909797302323	-1.59835667765666	9.1429929367117	0.143900339947337	-1.38531471317868	0.460778459494219	0.40901124484401	0.392285553390184
Q5VYX0	Renalase OS=Homo sapiens OX=9606 GN=RNLS PE=1 SV=1	1	sp|Q5VYX0|RNLS_HUMAN	Q5VYX0	Q5VYX0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.03356723698644	0.78601324017116	18.4512275539989	-1.93354283173147	5.1429929367117	0.109381499217102	-2.39624907762289	0.32911460365001	0.534545819220819	0.392285553390184
Q5VZ89	DENN domain-containing protein 4C OS=Homo sapiens OX=9606 GN=DENND4C PE=1 SV=3	29	sp|Q5VZ89|DEN4C_HUMAN	Q5VZ89	Q5VZ89	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.332328573139149	0.101144690924761	19.1690872117726	2.37949573292693	9.1429929367117	0.0408502384465299	-0.113416059910349	0.778073206188646	0.197513939106491	0.392285553390184
Q5VZE5	N-alpha-acetyltransferase 35, NatC auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA35 PE=1 SV=1	12	sp|Q5VZE5|NAA35_HUMAN	Q5VZE5	Q5VZE5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.330782510603949	0.234132593684027	19.5439800240067	1.49790086393255	9.1429929367117	0.167863769666107	-0.374012527797864	1.03557754900576	0.312301784421024	0.392285553390184
Q5VZF2	Muscleblind-like protein 2 OS=Homo sapiens OX=9606 GN=MBNL2 PE=1 SV=2	3	sp|Q5VZF2|MBNL2_HUMAN	Q5VZF2	Q5VZF2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.610182291834195	0.369326261659052	19.0233505561737	-1.90770678022677	9.1429929367117	0.0882771947184858	-1.63100740789749	0.410642824229097	0.452337896775331	0.392285553390184
Q5VZK9	F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1	24	sp|Q5VZK9|CARL1_HUMAN	Q5VZK9	Q5VZK9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0391352486732722	0.130819217445816	19.4093535766403	0.252495697273095	9.1429929367117	0.806242935340063	-0.455536930792029	0.533807428138573	0.219194228013812	0.861317633341465
Q5VZL5	Zinc finger MYM-type protein 4 OS=Homo sapiens OX=9606 GN=ZMYM4 PE=1 SV=1	7	sp|Q5VZL5|ZMYM4_HUMAN	Q5VZL5	Q5VZL5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0414280597705247	0.141378667136536	17.5374893747355	-0.25737543347067	9.1429929367117	0.802587970495687	-0.555153263805943	0.472297144264894	0.227636815216693	0.858626507828615
Q5W0B1	ORC ubiquitin ligase 1 OS=Homo sapiens OX=9606 GN=OBI1 PE=1 SV=1	2	sp|Q5W0B1|OBI1_HUMAN	Q5W0B1	Q5W0B1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.156370141605814	0.294479696496525	17.740664925511	-0.592292400441188	9.1429929367117	0.56801152982331	-0.998969335523879	0.68622905231225	0.373364194516797	0.669269583838745
Q5W0V3	FHF complex subunit HOOK interacting protein 2A OS=Homo sapiens OX=9606 GN=FHIP2A PE=1 SV=1	10	sp|Q5W0V3|FHI2A_HUMAN	Q5W0V3	Q5W0V3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.40007013785261	0.275312130850846	19.4832215238094	-1.59985481190387	9.1429929367117	0.143567320354191	-1.1981731211508	0.398032845445581	0.353647475159533	0.392285553390184
Q5W111	SPRY domain-containing protein 7 OS=Homo sapiens OX=9606 GN=SPRYD7 PE=1 SV=2	5	sp|Q5W111|SPRY7_HUMAN	Q5W111	Q5W111	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.243545011551527	0.057143932200185	19.0194747636113	1.99284035111028	9.1429929367117	0.0769447863506995	-0.146495844082204	0.633585867185257	0.172831033952414	0.392285553390184
Q5XKK7	Protein FAM219B OS=Homo sapiens OX=9606 GN=FAM219B PE=1 SV=1	1	sp|Q5XKK7|F219B_HUMAN	Q5XKK7	Q5XKK7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.457105030723653	0.407004358440859	19.130501419643	-1.3113765712208	9.1429929367117	0.221705257076764	-1.56958436159511	0.655374300147807	0.492950803045508	0.407789141150404
Q5XKP0	MICOS complex subunit MIC13 OS=Homo sapiens OX=9606 GN=MICOS13 PE=1 SV=1	2	sp|Q5XKP0|MIC13_HUMAN	Q5XKP0	Q5XKP0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.073203805013796	0.159486532436612	20.2534805192253	-0.426321232220839	9.1429929367117	0.679735471507714	-0.621228417034593	0.474820807007001	0.242835228563513	0.762895411186365
Q5XPI4	E3 ubiquitin-protein ligase RNF123 OS=Homo sapiens OX=9606 GN=RNF123 PE=1 SV=1	2	sp|Q5XPI4|RN123_HUMAN	Q5XPI4	Q5XPI4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.332920993316899	0.300747424338745	18.9916571592649	-1.23944438779219	9.1429929367117	0.246051486189342	-1.19019075779982	0.524348771166026	0.379864872183696	0.419529147263129
Q5XUX1	F-box/WD repeat-containing protein 9 OS=Homo sapiens OX=9606 GN=FBXW9 PE=1 SV=3	1	sp|Q5XUX1|FBXW9_HUMAN	Q5XUX1	Q5XUX1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0548485471217812	0.160940258740019	18.312541452929	0.317781576754827	9.1429929367117	0.757788613387545	-0.496009607283792	0.605706701527354	0.24409079975057	0.82310738219522
Q5ZPR3	CD276 antigen OS=Homo sapiens OX=9606 GN=CD276 PE=1 SV=1	7	sp|Q5ZPR3|CD276_HUMAN	Q5ZPR3	Q5ZPR3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.684222243535989	0.321759528131097	20.4318549442854	-2.40809298498904	9.1429929367117	0.0389676530681279	-1.59105522355474	0.222610736482761	0.401826832484355	0.392285553390184
Q63HN8	E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=3	152	sp|Q63HN8|RN213_HUMAN	Q63HN8	Q63HN8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.306061181077406	0.193965577753896	20.628750563337	1.58087530745979	9.1429929367117	0.147837708648008	-0.311832855865515	0.923955218020328	0.273795074888666	0.392285553390184
Q63ZY3	KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KANK2 PE=1 SV=1	21	sp|Q63ZY3|KANK2_HUMAN	Q63ZY3	Q63ZY3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0436397611929456	0.0868294086170423	19.9900992285438	0.327646521623323	9.1429929367117	0.75055700253357	-0.381449539235479	0.468729061621371	0.188361353058215	0.816704940536768
Q641Q2	WASH complex subunit 2A OS=Homo sapiens OX=9606 GN=WASHC2A PE=1 SV=3	2	sp|Q641Q2|WAC2A_HUMAN	Q641Q2	Q641Q2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.236867147323856	0.229170658154385	18.3172906737166	-1.08960496045294	9.1429929367117	0.303770907026274	-0.93067486779269	0.456940573144978	0.30743319311503	0.457303270745683
Q643R3	Lysophospholipid acyltransferase LPCAT4 OS=Homo sapiens OX=9606 GN=LPCAT4 PE=1 SV=1	5	sp|Q643R3|LPCT4_HUMAN	Q643R3	Q643R3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.203895079801845	0.172659360723564	18.4532534186717	1.13352523768339	9.1429929367117	0.285840623987086	-0.370193519119678	0.777983678723368	0.254384443831374	0.445224109657334
Q658P3	Metalloreductase STEAP3 OS=Homo sapiens OX=9606 GN=STEAP3 PE=1 SV=2	4	sp|Q658P3|STEA3_HUMAN	Q658P3	Q658P3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.383626756235661	0.338228474620575	19.2462823142679	1.29419657060703	9.1429929367117	0.227329642607407	-0.56241872393365	1.32967223640497	0.419202286483576	0.410754384293958
Q658Y4	Protein FAM91A1 OS=Homo sapiens OX=9606 GN=FAM91A1 PE=1 SV=3	16	sp|Q658Y4|F91A1_HUMAN	Q658Y4	Q658Y4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.17951352800007	0.10420098595517	19.6499644694092	1.27197107345774	9.1429929367117	0.234781803688912	-0.270912333167412	0.629939389167551	0.199588238462859	0.414132246689011
Q66K14	TBC1 domain family member 9B OS=Homo sapiens OX=9606 GN=TBC1D9B PE=1 SV=3	19	sp|Q66K14|TBC9B_HUMAN	Q66K14	Q66K14	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.357340419093091	0.21623418825988	18.8679551969191	1.71378211048953	9.1429929367117	0.120188868453155	-0.308131765494683	1.02281260368087	0.294877431601374	0.392285553390184
Q66K74	Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2	19	sp|Q66K74|MAP1S_HUMAN	Q66K74	Q66K74	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.228373601370697	0.110221006383126	20.3617115546155	-1.5848266922093	9.1429929367117	0.146939397429079	-0.688277926311978	0.231530723570584	0.203788241284729	0.392285553390184
Q66LE6	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform OS=Homo sapiens OX=9606 GN=PPP2R2D PE=1 SV=1	3	sp|Q66LE6|2ABD_HUMAN	Q66LE6	Q66LE6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.283579928018589	0.21081263401949	20.390428161092	1.38443749680204	9.1429929367117	0.199076760103002	-0.370160743378893	0.937320599416071	0.289679079876886	0.397975652546172
Q66PJ3	ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Homo sapiens OX=9606 GN=ARL6IP4 PE=1 SV=3	5	sp|Q66PJ3|AR6P4_HUMAN	Q66PJ3	Q66PJ3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.461312323383673	0.216537950565036	19.8842419498035	2.2102330314549	9.1429929367117	0.0539719719168803	-0.204819775591161	1.12744442235851	0.29516984631688	0.392285553390184
Q676U5	Autophagy-related protein 16-1 OS=Homo sapiens OX=9606 GN=ATG16L1 PE=1 SV=2	12	sp|Q676U5|A16L1_HUMAN	Q676U5	Q676U5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.00207430893910589	0.0380712986735485	19.397792831085	0.0176939182372068	9.1429929367117	0.986263147876686	-0.372081759161289	0.376230377039501	0.165792324509938	0.989754859862088
Q68CP4	Heparan-alpha-glucosaminide N-acetyltransferase OS=Homo sapiens OX=9606 GN=HGSNAT PE=1 SV=2	2	sp|Q68CP4|HGNAT_HUMAN	Q68CP4	Q68CP4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.356086891995905	0.422122796025727	19.5102660202661	0.988648677445475	9.1429929367117	0.348275467145695	-0.79343532016354	1.50560910415535	0.509364877061362	0.491050363314438
Q68CP9	AT-rich interactive domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ARID2 PE=1 SV=2	19	sp|Q68CP9|ARID2_HUMAN	Q68CP9	Q68CP9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.144827064934088	0.0662876145098354	19.0911115206127	1.1567329201271	9.1429929367117	0.276709425654726	-0.254767896947178	0.544422026815354	0.17706455471672	0.440134258295325
Q68CQ4	U3 small nucleolar RNA-associated protein 25 homolog OS=Homo sapiens OX=9606 GN=UTP25 PE=1 SV=2	13	sp|Q68CQ4|UTP25_HUMAN	Q68CQ4	Q68CQ4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.398392235953226	0.187987294198401	19.8092623171453	2.10019578071492	9.1429929367117	0.064621120597694	-0.207024545146033	1.00380901705248	0.268266277078894	0.392285553390184
Q68CQ7	Glycosyltransferase 8 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GLT8D1 PE=1 SV=2	4	sp|Q68CQ7|GL8D1_HUMAN	Q68CQ7	Q68CQ7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0895814393175749	0.098448423701531	20.0039778236452	-0.647295856018538	9.1429929367117	0.533353780991799	-0.531272469330424	0.352109590695274	0.195717746748851	0.64015627595046
Q68CZ2	Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2	39	sp|Q68CZ2|TENS3_HUMAN	Q68CZ2	Q68CZ2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.207839580430121	0.0712133925292153	21.4103149613536	1.63696863354507	9.1429929367117	0.135535226318745	-0.197380790149438	0.613059951009679	0.179557230003649	0.392285553390184
Q68CZ6	HAUS augmin-like complex subunit 3 OS=Homo sapiens OX=9606 GN=HAUS3 PE=1 SV=1	5	sp|Q68CZ6|HAUS3_HUMAN	Q68CZ6	Q68CZ6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.273265470314019	0.177488228009446	18.0742901210875	1.49378250485653	9.1429929367117	0.168917292448713	-0.310583823779116	0.857114764407153	0.258709506229935	0.392285553390184
Q68D10	Protein SPT2 homolog OS=Homo sapiens OX=9606 GN=SPTY2D1 PE=1 SV=3	7	sp|Q68D10|SPT2_HUMAN	Q68D10	Q68D10	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.511039901960991	0.208709679446348	19.7012075566302	-2.51229092133564	9.1429929367117	0.0328082602251024	-1.16025446373586	0.138174659813879	0.287673515089098	0.392285553390184
Q68D91	Acyl-coenzyme A thioesterase MBLAC2 OS=Homo sapiens OX=9606 GN=MBLAC2 PE=1 SV=3	4	sp|Q68D91|MBLC2_HUMAN	Q68D91	Q68D91	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0799030007906803	0.153305231105923	19.6071547991886	-0.475683387921701	9.1429929367117	0.645459870301935	-0.616006293862292	0.456200292280931	0.237552771994402	0.733800718192524
Q68DK7	Male-specific lethal 1 homolog OS=Homo sapiens OX=9606 GN=MSL1 PE=1 SV=3	2	sp|Q68DK7|MSL1_HUMAN	Q68DK7	Q68DK7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.840487369656528	0.321985968728107	19.54043244633	-2.95631092897494	9.1429929367117	0.0157885025353481	-1.74785744603342	0.0668827067203673	0.402064825293492	0.392285553390184
Q68DQ2	Very large A-kinase anchor protein OS=Homo sapiens OX=9606 GN=CRYBG3 PE=1 SV=3	16	sp|Q68DQ2|CRBG3_HUMAN	Q68DQ2	Q68DQ2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.259957514407219	0.129553822338579	18.4918302739202	-1.68481219543034	9.1429929367117	0.125780551906903	-0.752398564269966	0.232483535455528	0.218205592001657	0.392285553390184
Q68E01	Integrator complex subunit 3 OS=Homo sapiens OX=9606 GN=INTS3 PE=1 SV=1	12	sp|Q68E01|INT3_HUMAN	Q68E01	Q68E01	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.282804856811379	0.192683594366625	19.9330147097188	1.46713119511702	9.1429929367117	0.175876073684496	-0.332402163103947	0.898011876726705	0.272604430564054	0.393863368880457
Q68EM7	Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1	11	sp|Q68EM7|RHG17_HUMAN	Q68EM7	Q68EM7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.221127568388876	0.185314515473052	20.4730233810421	-1.17646626988341	9.1429929367117	0.269129523772326	-0.821010880024707	0.378755743246954	0.265814340993495	0.435531479066694
Q69YH5	Cell division cycle-associated protein 2 OS=Homo sapiens OX=9606 GN=CDCA2 PE=1 SV=2	13	sp|Q69YH5|CDCA2_HUMAN	Q69YH5	Q69YH5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.388690005976006	0.190742327362115	19.0835694135465	-2.0298269303549	9.1429929367117	0.0724647549902864	-0.999839890796281	0.22245987884427	0.27080667311574	0.392285553390184
Q69YL0	Protein NCBP2AS2 OS=Homo sapiens OX=9606 GN=NCBP2AS2 PE=1 SV=1	1	sp|Q69YL0|NCAS2_HUMAN	Q69YL0	Q69YL0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0150220856892729	0.432396608125506	20.065757650622	-0.0408113127221003	9.1429929367117	0.968323645789105	-1.18979260874679	1.15974843736825	0.520552658072088	0.977519774789031
Q69YN2	CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2	12	sp|Q69YN2|C19L1_HUMAN	Q69YN2	Q69YN2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.200985726693535	0.188382931762759	19.7925364691328	1.05809639752843	9.1429929367117	0.317164683867398	-0.405252546498748	0.807223999885819	0.268630288504288	0.466019728801276
Q69YN4	Protein virilizer homolog OS=Homo sapiens OX=9606 GN=VIRMA PE=1 SV=2	13	sp|Q69YN4|VIR_HUMAN	Q69YN4	Q69YN4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.402941095035601	0.177403865675184	19.3960327711323	2.20329017561137	9.1429929367117	0.0545902578845032	-0.180736784571311	0.986618974642513	0.258633550743579	0.392285553390184
Q69YQ0	Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=3	18	sp|Q69YQ0|CYTSA_HUMAN	Q69YQ0	Q69YQ0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.140887036765376	0.09862864620273	19.2141655570691	1.01739998262944	9.1429929367117	0.335128598652275	-0.301072672462509	0.582846745993261	0.195836801216775	0.479974706659248
Q69YU5	Ubiquinol-cytochrome-c reductase complex assembly factor 6 OS=Homo sapiens OX=9606 GN=UQCC6 PE=1 SV=2	4	sp|Q69YU5|UQCC6_HUMAN	Q69YU5	Q69YU5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.10044034683563	0.553536960726985	20.1709689952439	-2.3795517571308	9.1429929367117	0.0408464637722088	-2.57640079543048	0.375520101759223	0.654012949461537	0.392285553390184
Q6AI08	HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1	12	sp|Q6AI08|HEAT6_HUMAN	Q6AI08	Q6AI08	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.421747863864252	0.19359851221799	19.0435396150844	2.18114124471771	9.1429929367117	0.0566091030508892	-0.195376186014264	1.03887191374277	0.273453885860519	0.392285553390184
Q6AI12	Ankyrin repeat domain-containing protein 40 OS=Homo sapiens OX=9606 GN=ANKRD40 PE=1 SV=2	3	sp|Q6AI12|ANR40_HUMAN	Q6AI12	Q6AI12	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.878819181125612	0.520403807895049	19.1421543711109	-2.01342025946688	9.1429929367117	0.0744204275972924	-2.27187482212032	0.514236459869097	0.617276993701523	0.392285553390184
Q6AWC2	Protein WWC2 OS=Homo sapiens OX=9606 GN=WWC2 PE=1 SV=2	2	sp|Q6AWC2|WWC2_HUMAN	Q6AWC2	Q6AWC2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.596030768609095	0.233087212446742	17.4742376895311	2.70795319468125	9.1429929367117	0.0237508411936947	-0.106444269180976	1.29850580639917	0.311273768769058	0.392285553390184
Q6BCY4	NADH-cytochrome b5 reductase 2 OS=Homo sapiens OX=9606 GN=CYB5R2 PE=1 SV=1	3	sp|Q6BCY4|NB5R2_HUMAN	Q6BCY4	Q6BCY4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.649461896915406	0.377085146683142	19.234466364628	-1.99381643126385	9.1429929367117	0.0768232390344343	-1.68907531479528	0.390151520964468	0.460663182658252	0.392285553390184
Q6BDS2	Bridge-like lipid transfer protein family member 3A OS=Homo sapiens OX=9606 GN=BLTP3A PE=1 SV=1	3	sp|Q6BDS2|BLT3A_HUMAN	Q6BDS2	Q6BDS2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.138158562178728	0.190721711279654	17.9739009322491	-0.721545970061762	9.1429929367117	0.488613975558305	-0.74926543725043	0.472948312892974	0.270787615062696	0.603897583292023
Q6DCA0	AMMECR1-like protein OS=Homo sapiens OX=9606 GN=AMMECR1L PE=1 SV=1	2	sp|Q6DCA0|AMERL_HUMAN	Q6DCA0	Q6DCA0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.147487981167998	0.145916419794135	17.4650009556513	-0.901518754775312	9.1429929367117	0.390442515733617	-0.669625901676638	0.374649939340641	0.231364574669105	0.524108215180702
Q6DD87	Zinc finger protein 787 OS=Homo sapiens OX=9606 GN=ZNF787 PE=1 SV=4	4	sp|Q6DD87|ZN787_HUMAN	Q6DD87	Q6DD87	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.524649160444253	0.363210875584307	19.7808381194483	-1.66437917370424	9.1429929367117	0.129865871429084	-1.53070035159809	0.481402030709586	0.44579142175674	0.392285553390184
Q6DD88	Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1	22	sp|Q6DD88|ATLA3_HUMAN	Q6DD88	Q6DD88	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.194850095177555	0.126405971636092	21.4081810690096	1.27710595634885	9.1429929367117	0.233042318909523	-0.292091710713462	0.681791901068573	0.215768821576553	0.41330005765969
Q6DKI1	60S ribosomal protein L7-like 1 OS=Homo sapiens OX=9606 GN=RPL7L1 PE=1 SV=2	11	sp|Q6DKI1|RL7L_HUMAN	Q6DKI1	Q6DKI1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.248072436654037	0.18288206064136	21.583758861231	1.33093868508863	9.1429929367117	0.215443491862647	-0.346799983308481	0.842944856616554	0.26359396439342	0.40465545972987
Q6DKJ4	Nucleoredoxin OS=Homo sapiens OX=9606 GN=NXN PE=1 SV=2	11	sp|Q6DKJ4|NXN_HUMAN	Q6DKJ4	Q6DKJ4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.115128131636586	0.0914276175198501	20.4851843158145	0.851566093932041	9.1429929367117	0.416201179335434	-0.316357626558857	0.546613889832029	0.191195687958107	0.545657472156284
Q6DKK2	Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens OX=9606 GN=TTC19 PE=1 SV=4	4	sp|Q6DKK2|TTC19_HUMAN	Q6DKK2	Q6DKK2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.555142608646877	0.356262861481844	19.4579716269048	-1.79092697423096	9.1429929367117	0.106391820742648	-1.54444726776217	0.434162050468418	0.438370864639368	0.392285553390184
